
Product,Price,Location,Price
RUMAH MINIMALIS TERBARU SISA 1UNIT 4MENIT DARI SATU SAMA HERTASNING,Rp 461.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 36 m2
Dijual Rumah di Jalan Dr Sutomo,Rp 9.000.000.000,"Makassar, Makassar Kota",7 KT - 5 KM - 200 m2
Dijual Rumah di Tanjung Bunga / F,Rp 3.500.000.000,"Makassar, Makassar Kota",5 KT - 3 KM - 320 m2
Disewakan Rumah di Tanjung Bunga / F,Rp 85.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 288 m2
Rumah Type 45/78 poros Btp Moncongloe maros,Rp 453.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Rumah 2 Lantai Aropala - hertasning type 3 kmr Makassar,Rp 789.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 72 m2
Rumah mewah Cendrawasih type 158/96 kota Makassar kota,Rp 1.950.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 158 m2
RUMAH SIAP HUNI DI KOTA MAKASSAR,Rp 1.950.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 158 m2
Rumah Ready Samata type 45 Posisi Sudut Gowa,Rp 260.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Rumah 2 Lantai Gowa dekat Hertasning Baru,Rp 735.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 60 m2
"Rumah 2 lantai type 80, 4KT 2KM lokasi strategis",Rp 775.000.000,"Mamajang, Makassar Kota",4 KT - 2 KM - 80 m2
RUMAH LOKASI HERTASNING POROS DEKAT SATU SAMA SWALAYAN,Rp 823.000.000,"Makassar, Makassar Kota",3 KT - 1 KM - 55 m2
Dijual rumah sekitar jalan Tun Abdul Razak Hertasning Makassar,Rp 2.100.000.000,"Manggala, Makassar Kota",5 KT - 4 KM - 220 m2
Rumah 2 lantai lokasi bagus sekaali,Rp 625.000.000,"Manggala, Makassar Kota",4 KT - 2 KM - 120 m2
Rumah Mewah SYARIAH TANPA BANK 2 Lantai Dibelakang Citraland,Rp 650.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 195 m2
Rumah Sudut Type 40 Samping Taman Bunga Dekat Kolam Renang Komplek,Rp 407.580.000,"Tamalate, Makassar Kota",2 KT - 1 KM - 40 m2
Di jual rumah minimalis di perumahan permata mutiara dg tata,Rp 950.000.000,"Tamalate, Makassar Kota",2 KT - 2 KM - 75 m2
DI JUAL CEPAT RUMAH TENGAH KOTA 10 menit ke MALL MP,Rp 650.000.000,"Tallo, Makassar Kota",3 KT - 1 KM - 120 m2
PERUMAHAN GRAHA SATELIT,Rp 1.300.000.000,"Rappocini, Makassar Kota",3 KT - 2 KM - 100 m2
"Jual Rumah, Lokasi Jalan Utama Kompleks Unhas",Rp 3.500.000.000,"Tallo, Makassar Kota",7 KT - 5 KM - 140 m2
Dijual rumah sekitar jalan Tamangapa Raya Antang Makassar,Rp 250.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 67.5 m2
"Kumala Residence Tahap 2  Tipe 75/93, Jongaya",Rp 1.200.000.000,"Tamalate, Makassar Kota",3 KT - 3 KM - 78 m2
"Dijual rumah sekitar jalan Tamangapa, Antang dekat samata",Rp 800.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 196 m2
Kumala Residence Tahap 2 unit B4 Tipe60/91 di Jongaya,Rp 997.000.000,"Tamalate, Makassar Kota",3 KT - 2 KM - 60 m2
RUMAH MINIMALIS SANGAT MURAH,Rp 297.900.000,"Makassar, Makassar Kota",2 KT - 1 KM - 30 m2
Jual Rumah Tinggal,Rp 750.000.000,"Manggala, Makassar Kota",2 KT - 2 KM - 81 m2
Dijual Rumah Tua 2 lantai,Rp 6.000.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 372 m2
8BR House at Dirgantara Panakkukang Makassar,Rp 150.000.000,"Panakkukang, Makassar Kota",8 KT - 2 KM - 300 m2
rumah tanpa riba makassar,Rp 750.000.000,"Makassar, Makassar Kota",2 KT - 4 KM - 55 m2
Dijual rumah siap huni cluster Boulevard Pengayoman panakukang,Rp 6.500.000.000,"Ujung Pandang, Makassar Kota",5 KT - 5 KM - 700 m2
property syariah makassar,Rp 750.000.000,"Makassar, Makassar Kota",2 KT - 4 KM - 55 m2
perumahan syariah di makassar,Rp 1.100.000.000,"Makassar, Makassar Kota",3 KT - 4 KM - 125 m2
Dijual dengan lokasi sangat strategis,Rp 1.200.000.000,"Manggala, Makassar Kota",4 KT - 3 KM - 160 m2
Rumah siap huni mimasa upa hertasning,Rp 500.000.000,"Rappocini, Makassar Kota",1 KT - 1 KM - 55 m2
Rumah 2 lantai type 68 3 kamar Dekat kampus UIN Samata,Rp 375.000.000,"Rappocini, Makassar Kota",3 KT - 1 KM - 65 m2
Disewakan Rumah 4KT 2KM Tengah Kota Makassar Jl. Tabaria,Rp 20.000.000,"Rappocini, Makassar Kota",4 KT - 2 KM - 90 m2
"Rumah Poros jalan Utama dalam Kompleks Unhas, Jl. Sunu",Rp 2.500.000.000,"Tallo, Makassar Kota",4 KT - 3 KM - 240 m2
Dijual Rumah 10x40 SHM Pusat Kota Makassar Jl. Bonto Duri,Rp 1.900.000.000,"Manggala, Makassar Kota",4 KT - 3 KM - 200 m2
Dijual Apartmen Type 3BR 2KM Royal Apartmen View Kolam Full Furnish,Rp 950.000.000,"Panakkukang, Makassar Kota",3 KT - 2 KM - 90 m2
RUMAH 4MENIT DARI HERTASNING MAKASSAR,Rp 526.000.000,"Makassar, Makassar Kota",3 KT - 1 KM - 46 m2
Dijual Rumah Mewah di jln Faisal Makassar,Rp 3.500.000.000,"Mamajang, Makassar Kota",4 KT - 4 KM - 170 m2
Rumah Murah Dekat Trans Mall,Rp 390.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 34 m2
Rumah Modern Konsep Jepang,Rp 650.000.000,"Manggala, Makassar Kota",3 KT - 2 KM - 55 m2
Rumah Siaphuni Tamangapa 5 depan SMA 10 antang Makassar,Rp 500.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 60 m2
Dijual rmh dimks jl angkasa Panaikang luas panjang 4x21,Rp 260.000.000,"Panakkukang, Makassar Kota",1 KT - 1 KM - 84 m2
DIJUAL RUMAH 2 LANTAI CITRALAND CELEBES HERTASNING SEMI FURNISH,Rp 1.850.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 256 m2
Jual rumah cepat,Rp 800.000.000,"Panakkukang, Makassar Kota",3 KT - 3 KM - 120 m2
DIJUAL RUMAH CANTIK 2 LANTAI AREA PANAKKUKANG KOMPLEKS AZALEA,Rp 1.950.000.000,"Panakkukang, Makassar Kota",5 KT - 3 KM - 252 m2
RUMAH MEWAH SIAP HUNI,Rp 2.000.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 140 m2
Disewakan unit Apartment tipe Studio 1 bedroom di Vida View,Rp 123.456,"Wajo, Makassar Kota",1 KT - 1 KM - 24 m2
Jul Rumah Mewah dalam komplek. Syarat Cukup KTP. DP 1JT ALL IN.,Rp 255.500.000,"Makassar, Makassar Kota",2 KT - 1 KM - 27 m2
Ruko 2 Lantai Free Furnished Depan Perumahan,Rp 1.150.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 60 m2
Rumah Siap Huni Akasia Tallasa City Tamalanrea Makassar,Rp 711.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 96 m2
Rumah Mewah type 165/150 hertasning Makassar,Rp 1.650.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 165 m2
Perumahan Murah strategis luas tanah 7x14,Rp 299.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 36 m2
Dijual rumah Cluster PRIMROSE GREEN RIVER VIEW TANJUNG BUNGA,Rp 750.000.000,"Tamalate, Makassar Kota",2 KT - 1 KM - 42 m2
Rumah 2 Lantai Mewah Bukit Baruga Harga Terjangkau,Rp 950.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 88 m2
[DI JUAL] Ruko/Rumah Lokasi Strategis buat Jualan Jl Bulukunyi MKS,Rp 14.000.000.000,"Makassar, Makassar Kota",5 KT - 6 KM - 327 m2
Rumah Minimalis Perintah depan Mall M TOS tipe 70,Rp 1.246.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 70 m2
Jl Mawas (samping mall),Rp 950.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 90 m2
Rumah sewa jl Monginsidi,Rp 275.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 740 m2
Rumah mewah design elit sktr veteran selatan dkt MALL ratu indah,Rp 775.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 80 m2
"Rumah baru mewah minimalis strategis 5 kt, 3 km dekat Hertasning",Rp 1.500.000.000,"Makassar, Makassar Kota",5 KT - 3 KM - 150 m2
RUMAH DALAM CLUSTER ONE GATE,Rp 630.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 48 m2
RUMAH DALAM KOTA MAKASSAR,Rp 20.000.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 240 m2
Dijual Rumah Mewah Siap Huni Komp. Bougenville,Rp 6.500.000.000,"Panakkukang, Makassar Kota",4 KT - 5 KM - 360 m2
Disewakan Apartemen Vidaview Tipe Studio Virw Kolam,Rp 300.000,"Panakkukang, Makassar Kota",1 KT - 1 KM - 21 m2
Rumah Mewah dgn Konsep Resort,Rp 1.800.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 133 m2
Dijual Rumah Minimalis di Kompleks elite Citraland Tallasa city,Rp 1.888.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 122 m2
RUMAH MEWAH KONSEP RESORT,Rp 1.800.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 133 m2
Dijual Rumah di kompleks yg nyaman dan asri,Rp 900.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 140 m2
Rumah dijual dan sudah Renovasi,Rp 700.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 72 m2
Disewakan rumah di kompleks yg elite dan nyaman,Rp 100.000.000,"Makassar, Makassar Kota",5 KT - 3 KM - 250 m2
Rumah dijual 2 lantai dgn kondisi siap huni,Rp 2.000.000.000,"Makassar, Makassar Kota",4 KT - 5 KM - 160 m2
Rumah dijual dgn kondisi sudah di renovasi dan siap huni,Rp 650.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 70 m2
"Di Jual Rumah Minimalis, di komp.Elite Citraland Makassar",Rp 1.888.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 122 m2
Dijual rumah 2 lantai di lokasi pemukiman yg nyaman,Rp 8.000.000.000,"Makassar, Makassar Kota",4 KT - 4 KM - 400 m2
Rumah di Bukit Baruga Indah - Makasar NPL215-7,Rp 1.071.000.000,"Panakkukang, Makassar Kota",3 KT - 1 KM - 110 m2
"Dijual rumah di sekitar jalan Hertasning, jalan Jalan Tidung,Makassar",Rp 325.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 45 m2
"Dijual rumah di sekitar jalan Veteran, jalan Wijaya kusuma,Makassar",Rp 850.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 120 m2
Rumah di Multi Sao Asri - Makasar NPL215-8,Rp 627.100.000,"Rappocini, Makassar Kota",2 KT - 2 KM - 100 m2
Disewakan Rumah dengan Perabot,Rp 40.000.000,"Tamalate, Makassar Kota",3 KT - 2 KM - 120 m2
Ruko 2 lantai pemilik langung,Rp 2.000.000.000,"Tamalate, Makassar Kota",1 KT - 1 KM - 68 m2
Jual Rumah Citraland Hertasning Full Furnish 4KT 3KM,Rp 1.800.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 126 m2
"Dijual Rumah BPS 1 Sudiang 3KT 2KM Garansi Bebas Banjir, Cash Only",Rp 415.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 80 m2
RUMAH MEWAH TENGAH KOTA MAKASSAR,Rp 1.950.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 156 m2
RUMAH MEWAH MINIMALIS DI WILAYAH TANJUNG BUNGA,Rp 2.700.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 160 m2
Dijual rumah di daerah barombong,Rp 365.000.000,"Tamalate, Makassar Kota",2 KT - 2 KM - 104 m2
Dijual rumah kompleks mawar Panakkukang dekat pengayoman & boulevard,Rp 1.850.000.000,"Panakkukang, Makassar Kota",4 KT - 4 KM - 234 m2
"Rumah Cantik Green River View, Tanjung Bunga, Makassar",Rp 750.000.000,"Tamalate, Makassar Kota",2 KT - 1 KM - 48 m2
Dijual Gudang Jl.Kima 2 Kawasan Industri Makassar Dekat Poros Perintis,Rp 4.300.000.000,"Mariso, Makassar Kota",1 KT - 2 KM - 800 m2
Di sewakan Rumah 2 lt,Rp 55.000.000,"Makassar, Makassar Kota",4 KT - 5 KM - 224 m2
Dijual Royal Apartmen Type 45m2 Hadap Kolam Renang,Rp 400.000.000,"Mariso, Makassar Kota",2 KT - 1 KM - 45 m2
Siap Huni Rumah Subsidi Hanya 4.3jt All In Sampai Akad,Rp 165.500.000,"Mariso, Makassar Kota",2 KT - 1 KM - 36 m2
Jual Murah Apartmen Vida View Type Studio Full Furnish,Rp 330.000.000,"Mariso, Makassar Kota",1 KT - 1 KM - 24 m2
Rumah baru btp 2 lantai cantik murah,Rp 484.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 55 m2
Rumah baru cantik di BTP,Rp 354.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 30 m2
Dijual Rumah mewah kawasan Tallasa City,Rp 3.692.000.000,"Mamajang, Makassar Kota",5 KT - 4 KM - 267 m2
Apartemen 31 Sudirman Suite di pusat Kota Makassar,Rp 2.200.000.000,"Mamajang, Makassar Kota",3 KT - 3 KM - 80 m2
DIJUAL APARTEMEN,Rp 350.000.000,"Panakkukang, Makassar Kota",1 KT - 1 KM - 21 m2
Dijual rumah tinggal di kompleks Water Front City,Rp 2.500.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 196 m2
Rumah disewakan di perumahan yg nyaman dan asri,Rp 85.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 196 m2
Rumah dijual dengan lokasi yg strategis,Rp 1.100.000.000,"Makassar, Makassar Kota",4 KT - 2 KM - 180 m2
Tanpa bank cicil langsung ke developer depan btp dekat unhas wahidin,Rp 772.000.000,"Makassar, Makassar Kota",3 KT - 1 KM - 49 m2
Sewa apatemen royal,Rp 600.000,"Panakkukang, Makassar Kota",2 KT - 1 KM - 24 m2
Sewakan apartemen tahunan harga terjangkau,Rp 85.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
MENYEWAKAN APARTEMEN 2 KAMAR UNTUK BULANAN,Rp 8.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
DIJUAL CEPAT APARTEMEN DENGAN PERABOT,Rp 700.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
Sewakan Apartemen 2 Kamar 8 juta perbulan,Rp 8.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
Sewakan apartemen perbulan di 9 jutaan nego,Rp 9.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
SEWAKAN APARTEMEN 2 KAMAR PERTAHUN,Rp 90.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
"(2B E05) DIJUAL RUKO JL. SULAWESI, PUSAT BISNIS",Rp 5.500.000.000,"Wajo, Makassar Kota",3 KT - 3 KM - 150 m2
Rumah 2 Lantai Poros jalan,Rp 869.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 58 m2
SEWAKAN APARTEMEN 2 KAMAR UNTUK TAHUNAN,Rp 95.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
HUNIAN BARU BEBAS BANJIR 100% DEKAT INDOGROSIR MAKASSAR,Rp 720.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 69 m2
Disewa Rumah Mewah Golden Garnet dgn Furnish,Rp 150.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 400 m2
RUMAH MEWAH MINIMALIS DEKAT MALL 2LANTAI,Rp 1.082.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 60 m2
RUMAH MEWAH LOKASI HERTASNING MAKASSAR DEKAT MALL PANAKKUKANG¢,Rp 1.363.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 69 m2
RUMAH DUA LANTAI CANTIK DI MODERN ESTATE SIAP HUNI,Rp 1.867.000.000,"Rappocini, Makassar Kota",4 KT - 4 KM - 136 m2
RUMAH CLUSTER DEKAT KE MALL PANAKUKANG,Rp 559.000.000,"Manggala, Makassar Kota",2 KT - 1 KM - 36 m2
Rumah mewah harga terjangkau,Rp 3.500.000.000,"Makassar, Makassar Kota",5 KT - 3 KM - 160 m2
Rumah sewa murah ada ac,Rp 60.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 72 m2
Jl Faisal 12 Makassar (13x27mtr),Rp 2.300.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 350 m2
Rumah jl Faisal 9 Makassar,Rp 750.000.000,"Makassar, Makassar Kota",3 KT - 1 KM - 180 m2
Jual Rumah Pesona Prima Griya,Rp 605.000.000,"Manggala, Makassar Kota",4 KT - 1 KM - 126 m2
RUMAH MEWAH TENGAH KOTA,Rp 3.500.000.000,"Makassar, Makassar Kota",5 KT - 3 KM - 160 m2
RUMAH SEWA TANJUNG BUNGA,Rp 60.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 144 m2
RUMAH SEWA BERPERABOT TANJUNG BUNGA,Rp 85.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 144 m2
Dp mulai 20 Juta lokasi antang,Rp 400.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 40 m2
Di Jual Rumah Daerah Antang,Rp 1.900.000.000,"Makassar, Makassar Kota",4 KT - 4 KM - 210 m2
Rumah Type 72 Hertasning Makassar,Rp 789.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 72 m2
Dijual/dikontrakkan,Rp 850.000.000,"Tamalate, Makassar Kota",3 KT - 1 KM - 126 m2
"Dijual rumah sekitar jalan Tamangapa, Antang Manggala Makassar",Rp 600.000.000,"Makassar, Makassar Kota",3 KT - 3 KM - 120 m2
"Dijual apartement di Royal Apartemen, jalan Topaz raya, jalan Boulevar",Rp 600.000.000,"Panakkukang, Makassar Kota",2 KT - 1 KM - 54 m2
"Dijual rumah di sekitar jalan veteran , jalan sungai saddang, makassar",Rp 980.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 160 m2
"Dijual rumah di sekitar jalan veteran , jalan sungai saddang,makassar",Rp 400.000.000,"Rappocini, Makassar Kota",9 KT - 2 KM - 100 m2
"Dijual rumah dalam perumahan daerah sudiang, biringkanaya Makassar",Rp 325.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 112 m2
Dijual rumah sekitar jalan cendrawasih Makassar,Rp 900.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 90 m2
"Dijual rumah sekitar jalan dangko, jalan abdul kadir Makassar",Rp 750.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 70 m2
"Dijual rumah jalan Maccini, Jalan Mesjid Muhajirin, Makassar",Rp 450.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 60 m2
"Dijual rumah sekitar jalan AP Pettarani, Makassar",Rp 9.000.000.000,"Rappocini, Makassar Kota",6 KT - 1 KM - 440 m2
Dijual rumah sekitar jalan Malengkeri Makassar,Rp 450.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 60 m2
"Dijual rumah mewah sekitar jalan Andi Tonro, jalan Kumala",Rp 10.000.000.000,"Makassar, Makassar Kota",8 KT - 5 KM - 463 m2
Dijual rumah sekitar jalan Abdullah Daeng Sirua,Rp 1.100.000.000,"Panakkukang, Makassar Kota",2 KT - 2 KM - 120 m2
"Dijual rumah bisa cash lunak jalan tamangapa , hertasning, antang",Rp 450.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 58 m2
"Dijual rumah sekitar jalan tamangapa , hertasning, antang",Rp 285.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 38 m2
SATU SATUNYA RUMAH MEWAH SKEMA SYARIAH TANPA BANK DIBELAKANG CITRALAND,Rp 650.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 195 m2
Sewakan Apartemen 2 Kamar di 8 Juta Perbulan,Rp 8.000.000,"Mamajang, Makassar Kota",2 KT - 1 KM - 45 m2
"Dijual Rumah, harga Nego",Rp 350.000.000,"Rappocini, Makassar Kota",2 KT - 1 KM - 74 m2
Rumah Modern Smart Home System 700 juta,Rp 700.000.000,"Ujung Pandang, Makassar Kota",3 KT - 2 KM - 58 m2
RUMAH POROS JALAN BESAR,Rp 6.000.000.000,"Makassar, Makassar Kota",4 KT - 3 KM - 320 m2
DI JUAL. Rumah 2 petak  dan 2 lantai Jln Rajawali Lr.6,Rp 450.000.000,"Ujung Pandang, Makassar Kota",5 KT - 4 KM - 13 m2
"Rumah mewah, Anging Mammiri Residence, full perabot",Rp 1.630.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 112 m2
RUMAH LAYAK HUNI DALAM CLUSTER,Rp 550.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 70 m2
RUMAH PANAKUKKANG KOMP.MAIZONET,Rp 1.000.000.000,"Panakkukang, Makassar Kota",3 KT - 2 KM - 204 m2
Rumah tiga lantai,Rp 2.800.000.000,"Ujung Pandang, Makassar Kota",6 KT - 4 KM - 182 m2
Dijual rumah sekitar jalan metro tanjung bunga makassar,Rp 360.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 72 m2
"Dijual rumah sekitar jalan korban 40.000 jiwa, jalan Moh. jufri,",Rp 300.000.000,"Makassar, Makassar Kota",1 KT - 2 KM - 1 m2
Disewakan Apartemen Royal Tipe 2BR,Rp 600.000,"Panakkukang, Makassar Kota",2 KT - 1 KM - 45 m2
RUMAH MEWAH MINIMALIS SIAP HUNI DI TANJUNG BUNGA,Rp 2.700.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 160 m2
Rumah Dijual Cepat di Citra Sudiang Indah,Rp 1.000.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 90 m2
PROMO MERDEKA CITRALAND CELEBES,Rp 2.000.000.000,"Panakkukang, Makassar Kota",4 KT - 4 KM - 180 m2
RUMAH SUDUT 2 LANTAI DENGAN PERABOT AREA PANAKUKKANG KOMPLEKS GLADIOL,Rp 4.500.000.000,"Panakkukang, Makassar Kota",5 KT - 3 KM - 384 m2
Dijual Rumah di kompleks Griya Abdul Kadir,Rp 6.300.000.000,"Makassar, Makassar Kota",5 KT - 7 KM - 136 m2
"Rumah idaman keluarga Makassar , hanya 3,3jt saja",Rp 156.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 30 m2
"Rumah nya bayar 3,3jt saja, subsidi di pattalasang",Rp 156.500.000,"Makassar, Makassar Kota",2 KT - 1 KM - 36 m2
"Ready Stok, rumah subsidi hanya 13,5jt saja ,terima kunci",Rp 156.500.000,"Makassar, Makassar Kota",2 KT - 1 KM - 36 m2
"Rumah subsidi hanya 13,5jt dkt dr antang",Rp 156.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 36 m2
"Perumahan Amarilis, Tanjung bungah",Rp 700.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 66 m2
Rumah mewah 2lt,Rp 1.300.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 250 m2
Rumah baru sktr Alauddin dkt kampus Unismuh UNM Makassar,Rp 475.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 70 m2
Perumahan baru murah Barombong Makassar dkt ke metro Tanjung,Rp 335.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Rumah baru mewah minimalis sktr Panciro Pallangga dkt Makassar,Rp 240.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Rumah baru mewah minimalis dkt KTR bupati Gowa dan Hertasning,Rp 335.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Rumah cantik ready sktr Hertasning dan dkt TK satu sama,Rp 650.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 80 m2
Rumah mewah sistem cluster Minasa upa Rappocini Makassar Tamalanrea,Rp 650.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 65 m2
"Rumah elit 4 lt baru, dkt ,PLN,pendidikan kantor",Rp 1.800.000.000,"Makassar, Makassar Kota",7 KT - 8 KM - 252 m2
rumah baru minimalis modern terbaru lokasi sangat strategis n,Rp 2.000.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 200 m2
Rumah di sewakan 2 lantai (sewa pertahun),Rp 30.000.000,"Panakkukang, Makassar Kota",3 KT - 3 KM - 65 m2
Rumah 3 lantai mewah di kawasan elite dan strategis Hertasning,Rp 2.100.000.000,"Makassar, Makassar Kota",5 KT - 4 KM - 180 m2
Rumah baru jual murah cluster mewah minimalis di Hertasning,Rp 825.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 110 m2
Ruko 3 lt 3 unit di jual semua 2 M,Rp 700.000.000,"Makassar, Makassar Kota",6 KT - 6 KM - 750 m2
Jual ruko lebar murah strategis,Rp 1.200.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 130 m2
Ruko murah dkt perkantoran dkt kantor polisi,Rp 950.000.000,"Makassar, Makassar Kota",2 KT - 2 KM - 108 m2
"Rumah dkt UIN, 2 lantai",Rp 335.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 68 m2
Murahh!!Jual Rumah 2 Lantai Tengah Kota. Siap Huni. LT2 semi permanen.,Rp 950.000.000,"Bontoala, Makassar Kota",2 KT - 1 KM - 60 m2
DIJUAL CEPAT HARGA TERMURAH RUMAH MEWAH DI BOUGENVILLE PASARAN DI 5 M,Rp 3.400.000.000,"Mamajang, Makassar Kota",5 KT - 5 KM - 400 m2
Dijual.Cepat Rumah Cantik di Makassar,Rp 4.000.000.000,"Mamajang, Makassar Kota",4 KT - 3 KM - 300 m2
"Dijual Rumah posisi sudut,dijual murah",Rp 2.500.000.000,"Makassar, Makassar Kota",6 KT - 3 KM - 192 m2
Rumah Classic Pusat Kota,Rp 800.000.000,"Panakkukang, Makassar Kota",3 KT - 3 KM - 120 m2
Dijual rumah hunian,Rp 1.000.000.000,"Tamalate, Makassar Kota",6 KT - 3 KM - 110 m2
Di jual rumah dalam kota makassar,Rp 250.000.000,"Tamalate, Makassar Kota",2 KT - 1 KM - 72 m2
Rumah Cantik Bebas Macet & Banjir Lokasi Strategis,Rp 770.000.000,"Makassar, Makassar Kota",3 KT - 1 KM - 49 m2
Dijual Rumah The mutiara jalan andi pangeran pettarani makassar,Rp 3.750.000.000,"Panakkukang, Makassar Kota",3 KT - 3 KM - 221 m2
RUMAH NOL DP SUDIANG,Rp 850.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 70 m2
JUAL RUMAH DI HERSTASNING,Rp 1.900.000,"Tamalate, Makassar Kota",4 KT - 3 KM - 120 m2
Disewakan Rumah Bukit Baruga 4KT 2KM Dekat Pintu Utama & Mesjid,Rp 37.000.000,"Manggala, Makassar Kota",4 KT - 2 KM - 90 m2
Rumah sktr pettarani dkt ktr DPRD dan MALL DIAMOND Makassar,Rp 995.000.000,"Makassar, Makassar Kota",3 KT - 2 KM - 100 m2
Rumah baru mewah cluster strategis 5 ke ktr bupati gowa & hertasning,Rp 370.000.000,"Makassar, Makassar Kota",2 KT - 1 KM - 45 m2
Dijual Apartmen Vida View Type Studio Hadap Kolam Full Furnish,Rp 330.000.000,"Manggala, Makassar Kota",1 KT - 1 KM - 21 m2
